id_correspondance,old_artisan_url,new_artisan_url,count_old,count_new,count_sum,,new actif
6269,jn_peinture_(sarl),jn_peinture_sarl,,,0,,1
6270,jn_peinture_,jn_peinture_sarl,,,0,,1
6271,jurin_peinture_(sarl),jurin_peinture_sarl,,,0,,1
6272,jurin_peinture_,jurin_peinture_sarl,,,0,,1
6273,laurenzio_pere_et_fils_(sarl),laurenzio_pere_et_fils_sarl,,,0,,1
6274,laurenzio_pere_et_fils_,laurenzio_pere_et_fils_sarl,,,0,,1
6275,lb_sols_(sarl),lb_sols_sarl,,,0,,1
6276,lb_sols_,lb_sols_sarl,,,0,,1
6277,legardinier_denis_(eurl),legardinier_denis_eurl,,1,1,,1
6278,legardinier_denis_,legardinier_denis_eurl,,1,1,,1
6279,lpaganot_nettoyage_(sarl),lpaganot_nettoyage_sarl,,,0,,1
6280,lpaganot_nettoyage_,lpaganot_nettoyage_sarl,,,0,,1
6281,miquel_et_ricca_(sarl),miquel_et_ricca_sarl,,1,1,,1
6282,miquel_et_ricca_,miquel_et_ricca_sarl,,1,1,,1
6283,modernisation_decoration_peinture_(mdp),modernisation_decoration_peinture_mdp,,,0,,1
6284,modernisation_decoration_peinture_,modernisation_decoration_peinture_mdp,,,0,,1
6285,maj_amor_(sarl),maj_amor_sarl,,,0,,1
6286,maj_amor_,maj_amor_sarl,,,0,,1
6287,mannucci_(sarl),mannucci_sarl,,,0,,1
6288,mannucci_,mannucci_sarl,,,0,,1
6289,m.s.h_(sarl),m.s.h_sarl,,,0,,0
6290,m.s.h_,m.s.h_sarl,,,0,,0
6291,mathilda_renovation_services_(mrs),mathilda_renovation_services_mrs,,,0,,1
6292,mathilda_renovation_services_,mathilda_renovation_services_mrs,,,0,,1
6293,m.b._peinture_(m.b._peinture_sarl),m.b._peinture_m.b._peinture_sarl,,,0,,0
6294,m.b._peinture_,m.b._peinture_m.b._peinture_sarl,,,0,,0
6295,mediterranee_couleur_du_batiment_(mcb),mediterranee_couleur_du_batiment_mcb,,,0,,1
6296,mediterranee_couleur_du_batiment_,mediterranee_couleur_du_batiment_mcb,,,0,,1
6297,meyer_yves_(eurl),meyer_yves_eurl,,,0,,1
6298,meyer_yves_,meyer_yves_eurl,,,0,,1
6299,meyssirel_peinture_(sarl),meyssirel_peinture_sarl,,,0,,1
6300,meyssirel_peinture_,meyssirel_peinture_sarl,,,0,,1
6301,pam_(eurl),pam_eurl,,2,2,,1
6302,pam_,pam_eurl,,2,2,,1
6303,peinture_anticorrosion_revetement_industriel_(pari),peinture_anticorrosion_revetement_industriel_pari,,2,2,,1
6304,peinture_anticorrosion_revetement_industriel_,peinture_anticorrosion_revetement_industriel_pari,,2,2,,1
6305,peinture_et_renovation_cagnat_(eurl),peinture_et_renovation_cagnat_eurl,,,0,,1
6306,peinture_et_renovation_cagnat_,peinture_et_renovation_cagnat_eurl,,,0,,1
6307,peintures_et_deco_(s_a),peintures_et_deco_s_a,,,0,,1
6308,peintures_et_deco_,peintures_et_deco_s_a,,,0,,1
6309,pejot_decor_(sarl),pejot_decor_sarl,,,0,,1
6310,pejot_decor_,pejot_decor_sarl,,,0,,1
6311,musso_peintures_(sarl),musso_peintures_sarl,1,6,7,,1
6312,musso_peintures_,musso_peintures_sarl,,6,6,,1
6313,nobre_pere_et_fils_(sarl),nobre_pere_et_fils_sarl,,,0,,1
6314,nobre_pere_et_fils_,nobre_pere_et_fils_sarl,,,0,,1
6315,nogueira_(eurl),nogueira_eurl,,,0,,1
6316,nogueira_,nogueira_eurl,,,0,,1
6317,nouvelle_groupement_peintures_du_s_(soc),nouvelle_groupement_peintures_du_s_soc,,,0,,1
6318,nouvelle_groupement_peintures_du_s_,nouvelle_groupement_peintures_du_s_soc,,,0,,1
6319,peinture_jouques_(sarl),peinture_jouques_sarl,,1,1,,1
6320,peinture_jouques_,peinture_jouques_sarl,,1,1,,1
6321,peinture_nettoyage_en_batiment_(pnb),peinture_nettoyage_en_batiment_pnb,,1,1,,1
6322,peinture_nettoyage_en_batiment_,peinture_nettoyage_en_batiment_pnb,,1,1,,1
6323,rey_anne_(ae),rey_anne_ae,,1,1,,1
6324,rey_anne_,rey_anne_ae,,1,1,,1
6325,pg_habitat_travaux_(sarl),pg_habitat_travaux_sarl,,,0,,1
6326,pg_habitat_travaux_,pg_habitat_travaux_sarl,,,0,,1
6327,p.g.p_(peinture_generale_plaque_de_platre),p.g.p_peinture_generale_plaque_de_platre,,,0,,0
6328,p.g.p_,p.g.p_peinture_generale_plaque_de_platre,,,0,,0
6329,phippen_david_(sarl),phippen_david_sarl,2,,2,,1
6330,phippen_david_,phippen_david_sarl,,,0,,1
6331,atelier_architectes_de_montagne_(aam),atelier_architectes_de_montagne_aam,,3,3,,1
6332,atelier_architectes_de_montagne_,atelier_architectes_de_montagne_aam,,3,3,,1
6333,mirailles_-_lebrun_architectes_(scp),mirailles_-_lebrun_architectes_scp,,5,5,,0
6334,mirailles_-_lebrun_architectes_,mirailles_-_lebrun_architectes_scp,,5,5,,0
6335,pierre-olivier_breche_architectures_agence_poba_(sarl),pierre-olivier_breche_architectures_agence_poba_sarl,,20,20,,0
6336,pierre-olivier_breche_architectures_agence_poba_,pierre-olivier_breche_architectures_agence_poba_sarl,,20,20,,0
6337,alexandre_jean-remi_et_charlotte_(mas_et_bastides_de_caractere),alexandre_jean-remi_et_charlotte_mas_et_bastides_de_caractere,4,16,20,,0
6338,alexandre_jean-remi_et_charlotte_,alexandre_jean-remi_et_charlotte_mas_et_bastides_de_caractere,,16,16,,0
6339,archimed_aix_(sas),archimed_aix_sas,,,0,,1
6340,archimed_aix_,archimed_aix_sas,,,0,,1
6341,clm_architectes_(sarl),clm_architectes_sarl,,,0,,1
6342,clm_architectes_,clm_architectes_sarl,,,0,,1
6343,comte_et_vollenweider_(sarl),comte_et_vollenweider_sarl,,,0,,1
6344,comte_et_vollenweider_,comte_et_vollenweider_sarl,,,0,,1
6345,conseil_architecture_urbanisme_et_environnement_des_b.d.r_(c.a.u.e),conseil_architecture_urbanisme_et_environnement_des_b.d.r_c.a.u.e,,,0,,0
6346,conseil_architecture_urbanisme_et_environnement_des_b.d.r_,conseil_architecture_urbanisme_et_environnement_des_b.d.r_c.a.u.e,,,0,,0
6347,corinne_chiche_et_eric_dussol_(sarl),corinne_chiche_et_eric_dussol_sarl,,,0,,1
6348,corinne_chiche_et_eric_dussol_,corinne_chiche_et_eric_dussol_sarl,,,0,,1
6349,cva_architecte_(eurl),cva_architecte_eurl,,,0,,1
6350,cva_architecte_,cva_architecte_eurl,,,0,,1
6351,d_architecture_bartolini_(eurl),d_architecture_bartolini_eurl,,,0,,1
6352,d_architecture_bartolini_,d_architecture_bartolini_eurl,,,0,,1
6353,2bsr_architectes_(sarl),2bsr_architectes_sarl,1,19,20,,1
6354,2bsr_architectes_,2bsr_architectes_sarl,,19,19,,1
6355,eco_archi_(sas),eco_archi_sas,,5,5,,1
6356,eco_archi_,eco_archi_sas,,5,5,,1
6357,engineering_territoires_et_habitat_(e.t.h),engineering_territoires_et_habitat_e.t.h,,,0,,0
6358,engineering_territoires_et_habitat_,engineering_territoires_et_habitat_e.t.h,,,0,,0
6359,fare_architecture_(sarl),fare_architecture_sarl,,,0,,1
6360,fare_architecture_,fare_architecture_sarl,,,0,,1
6361,fauroux_bernard_architecte_(sasu),fauroux_bernard_architecte_sasu,,,0,,1
6362,fauroux_bernard_architecte_,fauroux_bernard_architecte_sasu,,,0,,1
6363,gilles_garrigou_(sarl),gilles_garrigou_sarl,,1,1,,1
6364,gilles_garrigou_,gilles_garrigou_sarl,,1,1,,1
6365,gracian_franck_architecte_d.p.l.g._(eurl),gracian_franck_architecte_d.p.l.g._eurl,,,0,,0
6366,gracian_franck_architecte_d.p.l.g._,gracian_franck_architecte_d.p.l.g._eurl,,,0,,0
6367,grand_angle_(sarl),grand_angle_sarl,,2,2,,1
6368,grand_angle_,grand_angle_sarl,,2,2,,1
6369,hp-architecture_(sarl),hp-architecture_sarl,,1,1,,0
6370,hp-architecture_,hp-architecture_sarl,,1,1,,0
6371,i.t.e.a._(ingenierie_technique_environnement_architecture),i.t.e.a._ingenierie_technique_environnement_architecture,,,0,,0
6372,i.t.e.a._,i.t.e.a._ingenierie_technique_environnement_architecture,,,0,,0
6373,jacques_villa_(eurl),jacques_villa_eurl,,9,9,,1
6374,jacques_villa_,jacques_villa_eurl,,9,9,,1
6375,jean_palmade_(eurl),jean_palmade_eurl,,21,21,,1
6376,jean_palmade_,jean_palmade_eurl,,21,21,,1
6377,jon_zwarthoed_(sarl),jon_zwarthoed_sarl,,12,12,,1
6378,jon_zwarthoed_,jon_zwarthoed_sarl,,12,12,,1
6379,kub_(sarl),kub_sarl,,1,1,,1
6380,kub_,kub_sarl,,1,1,,1
6381,l_a.c.r.a.u._(l_atelier_carasso_recherches_en_architectures_et_urbanisme),l_a.c.r.a.u._l_atelier_carasso_recherches_en_architectures_et_urbanisme,,,0,,0
6382,l_a.c.r.a.u._,l_a.c.r.a.u._l_atelier_carasso_recherches_en_architectures_et_urbanisme,,,0,,0
6383,le_prieure_(sarl),le_prieure_sarl,,1,1,,1
6384,le_prieure_,le_prieure_sarl,,1,1,,1
6385,leroy_michel_(sas),leroy_michel_sas,,,0,,1
6386,leroy_michel_,leroy_michel_sas,,,0,,1
6387,lg_architecture_(sarl),lg_architecture_sarl,,1,1,,1
6388,lg_architecture_,lg_architecture_sarl,,1,1,,1
6389,libre_architecture_concept_(sarl),libre_architecture_concept_sarl,,1,1,,1
6390,libre_architecture_concept_,libre_architecture_concept_sarl,,1,1,,1
6391,loup_dario_florence_(architecte),loup_dario_florence_architecte,,2,2,,1
6392,loup_dario_florence_,loup_dario_florence_architecte,,2,2,,1
6393,lovi_steve_(liberal),lovi_steve_liberal,,,0,,1
6394,lovi_steve_,lovi_steve_liberal,,,0,,1
6395,marlin_romuald_(sarl),marlin_romuald_sarl,,,0,,1
6396,marlin_romuald_,marlin_romuald_sarl,,,0,,1
6397,marsup_(sarl),marsup_sarl,,,0,,1
6398,marsup_,marsup_sarl,,,0,,1
6399,martin_ricci_architectes_(selarl),martin_ricci_architectes_selarl,,8,8,,1
6400,martin_ricci_architectes_,martin_ricci_architectes_selarl,,8,8,,1
6401,mazuet_michel_(independant),mazuet_michel_independant,,,0,,1
6402,mazuet_michel_,mazuet_michel_independant,,,0,,1
6403,morisse_et_associes_(eurl),morisse_et_associes_eurl,,,0,,1
6404,morisse_et_associes_,morisse_et_associes_eurl,,,0,,1
6405,ouvrages_(sarl),ouvrages_sarl,,,0,,1
6406,ouvrages_,ouvrages_sarl,,,0,,1
6407,poissonnier_ferran_(sarl_d_architecture),poissonnier_ferran_sarl_d_architecture,,1,1,,1
6408,poissonnier_ferran_,poissonnier_ferran_sarl_d_architecture,,1,1,,1
6409,projets_batiments_travaux_(sarl),projets_batiments_travaux_sarl,,,0,,1
6410,projets_batiments_travaux_,projets_batiments_travaux_sarl,,,0,,1
6411,ranguidan_schmitt_architectes_urbanismes_(rsau),ranguidan_schmitt_architectes_urbanismes_rsau,,1,1,,1
6412,ranguidan_schmitt_architectes_urbanismes_,ranguidan_schmitt_architectes_urbanismes_rsau,,1,1,,1
6413,riviera_architecture_(sarl),riviera_architecture_sarl,,2,2,,1
6414,riviera_architecture_,riviera_architecture_sarl,,2,2,,1
6415,robert_becker_architectes_et_associes_(sarl),robert_becker_architectes_et_associes_sarl,,7,7,,1
6416,robert_becker_architectes_et_associes_,robert_becker_architectes_et_associes_sarl,,7,7,,1
6417,roquemaure-muraire_pierre_et_jean-philippe_(sdf),roquemaure-muraire_pierre_et_jean-philippe_sdf,,1,1,,0
6418,roquemaure-muraire_pierre_et_jean-philippe_,roquemaure-muraire_pierre_et_jean-philippe_sdf,,1,1,,0
6419,rovagna_alessandro_(sarl),rovagna_alessandro_sarl,,4,4,,1
6420,rovagna_alessandro_,rovagna_alessandro_sarl,,4,4,,1
6421,r_plus_4_architectes_(sarl),r_plus_4_architectes_sarl,,1,1,,0
6422,r_plus_4_architectes_,r_plus_4_architectes_sarl,,1,1,,0
6423,saillet_guerin_(scp),saillet_guerin_scp,,,0,,1
6424,saillet_guerin_,saillet_guerin_scp,,,0,,1
6425,sergent-sarre_(s.c.m),sergent-sarre_s.c.m,,,0,,0
6426,sergent-sarre_,sergent-sarre_s.c.m,,,0,,0
6427,simonet_louis_rollin_gi_(scm),simonet_louis_rollin_gi_scm,,,0,,1
6428,simonet_louis_rollin_gi_,simonet_louis_rollin_gi_scm,,,0,,1
6429,solari_et_associes_(sarl),solari_et_associes_sarl,,1,1,,1
6430,solari_et_associes_,solari_et_associes_sarl,,1,1,,1
6431,sophie_nivaggioni_architecte_(sarl),sophie_nivaggioni_architecte_sarl,,,0,,1
6432,sophie_nivaggioni_architecte_,sophie_nivaggioni_architecte_sarl,,,0,,1
6433,tapin_(sarl),tapin_sarl,,,0,,1
6434,tapin_,tapin_sarl,,,0,,1
6435,tltp_(sarl),tltp_sarl,,1,1,,1
6436,tltp_,tltp_sarl,,1,1,,1
6437,3a_architectes_(sarl),3a_architectes_sarl,,13,13,,1
6438,3a_architectes_,3a_architectes_sarl,,13,13,,1
6439,valente_et_fils_(s.c.m),valente_et_fils_s.c.m,,7,7,,0
6440,valente_et_fils_,valente_et_fils_s.c.m,,7,7,,0
6441,vallis_curans_(scm),vallis_curans_scm,,,0,,1
6442,vallis_curans_,vallis_curans_scm,,,0,,1
6443,vincent_carbonnel_(eurl),vincent_carbonnel_eurl,,2,2,,1
6444,vincent_carbonnel_,vincent_carbonnel_eurl,,2,2,,1
6445,a-dopu_(sarl),a-dopu_sarl,,2,2,,0
6446,a-dopu_,a-dopu_sarl,,2,2,,0
6447,a.a.f.e_(atelier_d_architecture_frederic_estienne),a.a.f.e_atelier_d_architecture_frederic_estienne,,16,16,,0
6448,a.a.f.e_,a.a.f.e_atelier_d_architecture_frederic_estienne,,16,16,,0
6449,a.c.a.u._(abdelkader_chaoui_architecture_et_urbanisme),a.c.a.u._abdelkader_chaoui_architecture_et_urbanisme,,6,6,,0
6450,a.c.a.u._,a.c.a.u._abdelkader_chaoui_architecture_et_urbanisme,,6,6,,0
6451,act_architecture_(thibault_christian),act_architecture_thibault_christian,,11,11,,1
6452,act_architecture_,act_architecture_thibault_christian,,11,11,,1
6453,adhoc_(sarl),adhoc_sarl,,3,3,,1
6454,adhoc_,adhoc_sarl,,3,3,,1
6455,alain_bernard_architecte_batisseur_(sarl),alain_bernard_architecte_batisseur_sarl,,9,9,,1
6456,alain_bernard_architecte_batisseur_,alain_bernard_architecte_batisseur_sarl,,9,9,,1
6457,alain_berp_architecte_(sarl),alain_berp_architecte_sarl,,31,31,,1
6458,alain_berp_architecte_,alain_berp_architecte_sarl,,31,31,,1
6459,alcaraz_amp_fischmeister_(sarl),alcaraz_amp_fischmeister_sarl,,13,13,,0
6460,alcaraz_amp_fischmeister_,alcaraz_amp_fischmeister_sarl,,13,13,,0
6461,alessandra_agnes_(sarl),alessandra_agnes_sarl,,,0,,1
6462,alessandra_agnes_,alessandra_agnes_sarl,,,0,,1
6463,alexis_valour_(sarl),alexis_valour_sarl,,8,8,,1
6464,alexis_valour_,alexis_valour_sarl,,8,8,,1
6465,a.m.a_(atelier_mediterraneen_d_architecture),a.m.a_atelier_mediterraneen_d_architecture,1,3,4,,0
6466,a.m.a_,a.m.a_atelier_mediterraneen_d_architecture,,3,3,,0
6467,a.m.o_provence_(architecture_maitres_ouvrage_provence),a.m.o_provence_architecture_maitres_ouvrage_provence,,7,7,,0
6468,a.m.o_provence_,a.m.o_provence_architecture_maitres_ouvrage_provence,,7,7,,0
6469,arch_mr_(movsessian_rosane),arch_mr_movsessian_rosane,,14,14,,1
6470,arch_mr_,arch_mr_movsessian_rosane,,14,14,,1
6471,archetop_(sarlu),archetop_sarlu,,4,4,,1
6472,archetop_,archetop_sarlu,,4,4,,1
6473,archibloc_(sarl),archibloc_sarl,1,4,5,,1
6474,archibloc_,archibloc_sarl,,4,4,,1
6475,archimed_(sarl),archimed_sarl,,1,1,,1
6476,archimed_,archimed_sarl,,1,1,,1
6477,architectes_asarisi_indjein_(scp),architectes_asarisi_indjein_scp,,8,8,,1
6478,architectes_asarisi_indjein_,architectes_asarisi_indjein_scp,,8,8,,1
6479,architectes_indjein_leon_(scp),architectes_indjein_leon_scp,,6,6,,1
6480,architectes_indjein_leon_,architectes_indjein_leon_scp,,6,6,,1
6481,architectes_urbanistes_sud_(sarl),architectes_urbanistes_sud_sarl,,,0,,1
6482,architectes_urbanistes_sud_,architectes_urbanistes_sud_sarl,,,0,,1
6483,architecture_(eurl),architecture_eurl,,,0,,1
6484,architecture_,architecture_eurl,,,0,,1
6485,architecture_a._bresson_et_n_lignani_(scp),architecture_a._bresson_et_n_lignani_scp,,8,8,,0
6486,architecture_a._bresson_et_n_lignani_,architecture_a._bresson_et_n_lignani_scp,,8,8,,0
6487,architecture_a_criado_(sarl),architecture_a_criado_sarl,,6,6,,1
6488,architecture_a_criado_,architecture_a_criado_sarl,,6,6,,1
6489,architecture_decoration_renovation_(adr),architecture_decoration_renovation_adr,,,0,,1
6490,architecture_decoration_renovation_,architecture_decoration_renovation_adr,,,0,,1
6491,architecture_design_tradition_(sarl),architecture_design_tradition_sarl,,4,4,,1
6492,architecture_design_tradition_,architecture_design_tradition_sarl,,4,4,,1
6493,architecture_et_coordination_(a_et_co),architecture_et_coordination_a_et_co,1,1,2,,1
6494,architecture_et_coordination_,architecture_et_coordination_a_et_co,,1,1,,1
6495,architecture_gregoire_et_matteo_(ste),architecture_gregoire_et_matteo_ste,,,0,,1
6496,architecture_gregoire_et_matteo_,architecture_gregoire_et_matteo_ste,,,0,,1
6497,architecture_m._pellisier_(sarl),architecture_m._pellisier_sarl,,1,1,,0
6498,architecture_m._pellisier_,architecture_m._pellisier_sarl,,1,1,,0
6499,architecture_reboulin_herve_(serarl),architecture_reboulin_herve_serarl,,2,2,,1
6500,architecture_reboulin_herve_,architecture_reboulin_herve_serarl,,2,2,,1
6501,architecture_reboulin_le_panse_(serarl),architecture_reboulin_le_panse_serarl,1,3,4,,1
6502,architecture_reboulin_le_panse_,architecture_reboulin_le_panse_serarl,,3,3,,1
6503,architecture_s.chevalier_et_g.triquenot_(sarl),architecture_s.chevalier_et_g.triquenot_sarl,,1,1,,0
6504,architecture_s.chevalier_et_g.triquenot_,architecture_s.chevalier_et_g.triquenot_sarl,,1,1,,0
6505,architecture_veyer_(sarl),architecture_veyer_sarl,,1,1,,1
6506,architecture_veyer_,architecture_veyer_sarl,,1,1,,1
6507,arch_mr_(sarl),arch_mr_sarl,,1,1,,1
6508,arch_mr_,arch_mr_sarl,,1,1,,1
6509,ars_(sarl),ars_sarl,,,0,,1
6510,ars_,ars_sarl,,,0,,1
6511,at_de_la_rue_kleber_d_architecture_(sarl),at_de_la_rue_kleber_d_architecture_sarl,,,0,,1
6512,at_de_la_rue_kleber_d_architecture_,at_de_la_rue_kleber_d_architecture_sarl,,,0,,1
6513,a.t.a._(architecture_et_techniques_associees),a.t.a._architecture_et_techniques_associees,,8,8,,0
6514,a.t.a._,a.t.a._architecture_et_techniques_associees,,8,8,,0
6515,atc_(amenagement_techniques_conception),atc_amenagement_techniques_conception,1,,1,,1
6516,atc_,atc_amenagement_techniques_conception,,,0,,1
6517,atelier_allione_architectes_(sarl),atelier_allione_architectes_sarl,,6,6,,1
6518,atelier_allione_architectes_,atelier_allione_architectes_sarl,,6,6,,1
6519,atelier_bellet_de_pina_(abdp),atelier_bellet_de_pina_abdp,,,0,,1
6520,atelier_bellet_de_pina_,atelier_bellet_de_pina_abdp,,,0,,1
6521,atelier_cr_(sarl),atelier_cr_sarl,,,0,,1
6522,atelier_cr_,atelier_cr_sarl,,,0,,1
6523,atelier_d_architecture_du_golfe_(sarl),atelier_d_architecture_du_golfe_sarl,,1,1,,1
6524,atelier_d_architecture_du_golfe_,atelier_d_architecture_du_golfe_sarl,,1,1,,1
6525,atelier_d_architecture_michel_marin_(atelier_d_architecture),atelier_d_architecture_michel_marin_atelier_d_architecture,,1,1,,1
6526,atelier_d_architecture_michel_marin_,atelier_d_architecture_michel_marin_atelier_d_architecture,,1,1,,1
6527,atelier_d_architecture_philippe_laurent_(eurl),atelier_d_architecture_philippe_laurent_eurl,,6,6,,1
6528,atelier_d_architecture_philippe_laurent_,atelier_d_architecture_philippe_laurent_eurl,,6,6,,1
6529,atelier_drouin_architectes_(a.d.a.),atelier_drouin_architectes_a.d.a.,,1,1,,0
6530,atelier_drouin_architectes_,atelier_drouin_architectes_a.d.a.,,1,1,,0
6531,atelier_sud_architecture_(asa),atelier_sud_architecture_asa,,2,2,,1
6532,atelier_sud_architecture_,atelier_sud_architecture_asa,,2,2,,1
6533,atrium_(scp),atrium_scp,,1,1,,1
6534,atrium_,atrium_scp,,1,1,,1
6535,auca_claude_tartar_(sarl),auca_claude_tartar_sarl,,,0,,1
6536,auca_claude_tartar_,auca_claude_tartar_sarl,,,0,,1
6537,bal_-_ami_et_bader_(sdf),bal_-_ami_et_bader_sdf,,3,3,,0
6538,bal_-_ami_et_bader_,bal_-_ami_et_bader_sdf,,3,3,,0
6539,bam_(bureau_architecture_mediterranee),bam_bureau_architecture_mediterranee,,2,2,,1
6540,bam_,bam_bureau_architecture_mediterranee,,2,2,,1
6541,bbg_architectes_associes_(dplg),bbg_architectes_associes_dplg,,11,11,,1
6542,bbg_architectes_associes_,bbg_architectes_associes_dplg,,11,11,,1
6543,bel_air_(sci),bel_air_sci,,1,1,,1
6544,bel_air_,bel_air_sci,,1,1,,1
6545,bessane_et_morel_architectes_dplg_(sarl),bessane_et_morel_architectes_dplg_sarl,,1,1,,1
6546,bessane_et_morel_architectes_dplg_,bessane_et_morel_architectes_dplg_sarl,,1,1,,1
6547,blay-coulet_(searl),blay-coulet_searl,,3,3,,0
6548,blay-coulet_,blay-coulet_searl,,3,3,,0
6549,bonnet_gilbert_gaubert_mireille_(scp),bonnet_gilbert_gaubert_mireille_scp,,,0,,1
6550,bonnet_gilbert_gaubert_mireille_,bonnet_gilbert_gaubert_mireille_scp,,,0,,1
6551,carabox_(sarl),carabox_sarl,,9,9,,1
6552,carabox_,carabox_sarl,,9,9,,1
6553,c.a.u.e_(conseil_architecture_d_urbanisme_environnement),c.a.u.e_conseil_architecture_d_urbanisme_environnement,,,0,,0
6554,c.a.u.e_,c.a.u.e_conseil_architecture_d_urbanisme_environnement,,,0,,0
6555,christian_bois_graziani_frederic_et_bois_isabelle_(scp),christian_bois_graziani_frederic_et_bois_isabelle_scp,,,0,,1
6556,christian_bois_graziani_frederic_et_bois_isabelle_,christian_bois_graziani_frederic_et_bois_isabelle_scp,,,0,,1
6557,kube_design_architecture_(kda),kube_design_architecture_kda,3,39,42,,1
6558,kube_design_architecture_,kube_design_architecture_kda,,39,39,,1
6559,r.h.l.d_(sarl),r.h.l.d_sarl,,2,2,,0
6560,r.h.l.d_,r.h.l.d_sarl,,2,2,,0
6561,wda_(world_design_architecture),wda_world_design_architecture,,,0,,1
6562,wda_,wda_world_design_architecture,,,0,,1
6563,ad_(architectural_decor),ad_architectural_decor,,,0,,1
6564,ad_,ad_architectural_decor,,,0,,1
6565,alain_gleizes_(dekta_ingenierie),alain_gleizes_dekta_ingenierie,,8,8,,1
6566,alain_gleizes_,alain_gleizes_dekta_ingenierie,,8,8,,1
6567,amenagement_des_espaces_de_vie_(aev),amenagement_des_espaces_de_vie_aev,,7,7,,1
6568,amenagement_des_espaces_de_vie_,amenagement_des_espaces_de_vie_aev,,7,7,,1
6569,ccr_(conseil_construction_renovation),ccr_conseil_construction_renovation,,,0,,1
6570,ccr_,ccr_conseil_construction_renovation,,,0,,1
6571,deromme_luc_(r.h.l.d),deromme_luc_r.h.l.d,,2,2,,0
6572,deromme_luc_,deromme_luc_r.h.l.d,,2,2,,0
6573,projects_(sarl_),projects_sarl,,1,1,,1
6574,projects_,projects_sarl,,1,1,,1
6575,ranque_3d_design_architecture_(dampr),ranque_3d_design_architecture_dampr,,6,6,,0
6576,ranque_3d_design_architecture_,ranque_3d_design_architecture_dampr,,6,6,,0
6577,r.m.o.e_(sas),r.m.o.e_sas,,,0,,0
6578,r.m.o.e_,r.m.o.e_sas,,,0,,0
6579,wullens_ingenierie_(sasu),wullens_ingenierie_sasu,,1,1,,1
6580,wullens_ingenierie_,wullens_ingenierie_sasu,,1,1,,1
6581,xavier_chaix_conception_(eirl),xavier_chaix_conception_eirl,,2,2,,1
6582,xavier_chaix_conception_,xavier_chaix_conception_eirl,,2,2,,1
6583,advise_var_building_(sarl),advise_var_building_sarl,,,0,,1
6584,advise_var_building_,advise_var_building_sarl,,,0,,1
6585,batimetco-gili-tos_(sarl),batimetco-gili-tos_sarl,,8,8,,0
6586,batimetco-gili-tos_,batimetco-gili-tos_sarl,,8,8,,0
6587,beac_pierre_cresp_(sarl),beac_pierre_cresp_sarl,,25,25,,1
6588,beac_pierre_cresp_,beac_pierre_cresp_sarl,,25,25,,1
6589,benedetto_michel_(selarl),benedetto_michel_selarl,,7,7,,1
6590,benedetto_michel_,benedetto_michel_selarl,,7,7,,1
6591,decorama_(sarl),decorama_sarl,,,0,,1
6592,decorama_,decorama_sarl,,,0,,1
6593,emotech_(sarl),emotech_sarl,,7,7,,1
6594,emotech_,emotech_sarl,,7,7,,1
6595,equerre_concept_(sarl),equerre_concept_sarl,,,0,,1
6596,equerre_concept_,equerre_concept_sarl,,,0,,1
6597,execo_(sarl),execo_sarl,,2,2,,1
6598,execo_,execo_sarl,,2,2,,1
6599,hm_contractant_(sarl),hm_contractant_sarl,,4,4,,1
6600,hm_contractant_,hm_contractant_sarl,,4,4,,1
6601,jean-claude_doucet_(sarl),jean-claude_doucet_sarl,,1,1,,0
6602,jean-claude_doucet_,jean-claude_doucet_sarl,,1,1,,0
6603,jerome_gonnet_(eurl),jerome_gonnet_eurl,,1,1,,1
6604,jerome_gonnet_,jerome_gonnet_eurl,,1,1,,1
6605,logisgreen_(sarl),logisgreen_sarl,,,0,,1
6606,logisgreen_,logisgreen_sarl,,,0,,1
6607,ouvrage_plus_(sarl),ouvrage_plus_sarl,,2,2,,1
